User ID,User Name,Movie ID,Movie Name,Rating,Rating Date,
3546,matthewn,4990,My Family,4,Oct/18/'01,
3189,ursic,27,"Crouching Tiger, Hidden Dragon",5,Nov/25/'00,
2899,sephiroth2000,10,X-Men,3,Jul/17/'00,
3325,levda,1062,Heathers,5,Jul/14/'00,
8675,stardom08,200,Ever After: A Cinderella Story,5,Jun/17/'08,
3189,ursic,28,Any Given Sunday,3,Jan/16/'00,
6178,ray_073,487,Three to Tango,3,Dec/23/'99,
575,dragonfire88,2638,Invincible,4,Aug/29/'06,
980,sweetcece,1060,Rudolph the Red-Nosed Reindeer,5,Jul/10/'00,
3965,m.s.heart,400,Road to Perdition,4,Jun/12/'02,
1082,coldsteel7,127,Life Is Beautiful,5,Nov/01/'09,
15,macresarf1,2373,Claim,2,May/04/'01,
2746,gizzie23,3138,Balto,5,Jan/20/'00,
6016,agathafroo,14,Scary Movie,1,Jun/24/'01,
3075,flyboy101,89,Bowfinger,1,Jun/12/'00,
659,stacyb,1392,Dumbo,4,Mar/27/'00,
7626,talisman,1675,Bear in the Big Blue House - Potty Time with Bear,4,Nov/12/'00,
647,majenta,108,Miss Congeniality,4,Apr/29/'01,
1589,carazariah,598,Terminal,4,Jun/14/'04,
8635,vorhees,374,Bats,1,Mar/12/'00,
581,george_chabot,6780,1492: Conquest of Paradise,3,Feb/29/'00,
9884,boardnride,339,Zoolander,5,Oct/11/'01,
2738,fudge23,5666,Stevie,5,Aug/27/'04,
167,firstcontact21,1604,Primary Colors,4,Mar/04/'01,
521,trailhound,4590,Nativity Story,3,Nov/18/'07,
1923,pacmany2j,62,A.I. Artificial Intelligence,3,Jul/09/'01,
2805,mrbrown,737,Psycho,2,Feb/06/'00,
1413,truckturner,2723,Eat Pray Love,1,Oct/20/'11,
581,george_chabot,4404,Sea of Love,4,Feb/15/'00,
8280,thresh,230,Mallrats,5,Jan/18/'00,
365,briankoller,2378,Suspicion,5,Nov/27/'99,
3807,tiasmom,1060,Rudolph the Red-Nosed Reindeer,3,Dec/15/'00,
1393,chiliqueen,315,Daredevil,3,Jan/17/'08,
5282,jeffcoffy,19,Scream 3,2,Feb/11/'00,
134,artbyjude,434,About a Boy,4,Feb/01/'03,
194,telynor,8641,Impromptu,5,Nov/23/'03,
2791,spelvini,9294,Daisy Kenyon,5,Dec/09/'09,
162,snakeayez,123,Nutty Professor II: The Klumps,1,Aug/05/'00,
645,gungian,205,Starship Troopers,1,Mar/01/'01,
5611,jeffers01,367,Bachelor,2,Mar/02/'00,
365,briankoller,3201,Black Orpheus,3,Nov/06/'00,
4990,stephenkay65,60,Thomas Crown Affair,3,Feb/05/'00,
9658,lovely_zelda,39,"Girl, Interrupted",4,Feb/13/'00,
3051,catu11us,197,Clockwork Orange,5,Dec/11/'03,
1294,ronboy,1560,Airheads,3,May/09/'00,
2331,skad13,191,As Good as It Gets,3,Jun/01/'00,
6,vemartin,3513,He's Just Not That Into You,1,Dec/20/'09,
4531,basesurge,5866,Babylon 5 - The Complete Fourth Season,5,Oct/09/'04,
1631,foxy_shy,3206,Enigma,4,Mar/27/'03,
78,flamepillar,514,Alien vs. Predator,2,Aug/13/'04,
2805,mrbrown,1071,Hedwig and the Angry Inch,4,Jul/21/'01,
268,mtuairau,55,Frequency,5,Nov/25/'00,
5235,cdsouter,240,Cats & Dogs,3,Aug/05/'01,
1562,thewasp,3938,Nuts,4,Feb/26/'01,
60,mcmaster,2818,Midway,4,Sep/20/'03,
3427,musicc,23,"South Park: Bigger, Longer & Uncut",5,Sep/22/'06,
5681,humansrv,477,Titus,5,Aug/14/'00,
3189,ursic,4725,Baise Moi,1,Sep/30/'01,
365,briankoller,3383,Manhattan,5,Sep/23/'99,
940,rock_on,59,Lord of the Rings: The Fellowship of the Ring,5,Jun/09/'03,
3507,knix,814,Ed Wood,5,Mar/22/'00,
118,abazur,5118,Doctor Who - Spearhead From Space,4,Nov/22/'01,
2351,metalluk,1543,Bride and Prejudice,4,Nov/19/'05,
1431,ladyconsumer,2064,Murder of Crows,3,Jun/22/'08,
1256,chrisceb,192,Finding Forrester,5,Jan/06/'01,
612,talyseon,2579,"Adventures of Priscilla, Queen of the Desert",5,Oct/24/'08,
2976,oedipa_maas,9777,"One, Two, Three",5,Dec/08/'99,
1875,dark_spectre,1,Matrix,4,Jul/14/'00,
1985,jsommersby,4883,Jagged Edge,2,Nov/03/'09,
3541,merrydown,159,Star Wars Episode III: Revenge of the Sith,5,May/19/'05,
6738,dran,163,Passion of the Christ,5,Apr/06/'04,
2787,whaler66,2030,The Descendants,4,Dec/25/'11,
521,trailhound,6428,In Harm's Way,4,Nov/11/'07,
198,seric26,1061,Dune,4,Jun/26/'00,
2793,hkoreeda,5629,Bonnes Femmes,5,Sep/10/'02,
5637,andydammit,181,Wonder Boys,4,Feb/29/'00,
1441,martytdx,216,Breakfast Club,4,Jan/07/'01,
1421,owling,650,Antitrust,3,Jun/07/'01,
1076,bigbob51,1783,Joe Gould's Secret,2,Apr/13/'00,
6433,david.holmes,330,Straight Story,4,Dec/16/'99,
2796,lansky2000,562,Star Wars Episode II: Attack of the Clones,5,May/30/'02,
8087,scottarkin,128,Cruel Intentions,3,Sep/08/'99,
1433,seacow,1605,Holy Man,4,Mar/25/'00,
469,jedikermit,1053,Dan in Real Life,4,Apr/04/'08,
5942,motivmed,268,Contender,4,May/18/'01,
7806,lowdog420,41,Gone in 60 Seconds,5,Jun/12/'00,
1124,isinga,2590,Fail-Safe,5,Apr/29/'01,
5434,magus088,129,Final Fantasy: The Spirits Within,4,Jul/15/'01,
23,jiggyjay,637,E.T. The Extra-Terrestrial,5,Jul/17/'10,
549,bilbopooh,6394,VeggieTales - An Easter Carol,5,Apr/15/'04,
11,birdfeather,1142,In Good Company,5,Jun/27/'06,
2861,brodieman,1556,Re-Animator,5,Sep/02/'01,
3606,laurenmarie,5,American Pie,3,Jan/14/'00,
7263,cpxb,6563,Macross II - The Movie,2,Aug/06/'00,
579,three_ster,2414,Doom,2,Mar/28/'06,
10,phungus,232,Bless the Child,3,Feb/20/'01,
6,vemartin,1701,Notes on a Scandal,4,Nov/25/'07,
397,andaryl,1598,Smokin' Aces,2,Sep/22/'08,
3189,ursic,249,Red Planet,1,Nov/21/'00,
4543,flipperoid,362,300,2,Apr/12/'07,
543,goblue1954,3514,Annapolis,4,Feb/05/'06,
4332,reedlondon,996,Something's Gotta Give,4,Dec/26/'03,
2284,roaddogxviii,4555,Mr. Woodcock,2,Sep/14/'07,
5844,aimeemajor,183,Princess Mononoke,5,Apr/06/'00,
2291,munkwunk,1519,Maverick,5,Jul/01/'08,
4272,oakraider1,1117,Peter Pan,1,Jan/04/'04,
2895,john_mckeenan,23,"South Park: Bigger, Longer & Uncut",5,Jun/21/'00,
4531,basesurge,6845,Fat Man and Little Boy,3,Mar/22/'07,
3054,luigib,3125,Dagon,3,Apr/25/'04,
571,shopaholic_man,6701,Tristan & Isolde,4,Apr/29/'06,
2939,pach1908,113,Star Wars: Episode II - Attack of the Clones,2,May/16/'02,
8648,fred31998,308,Waterboy,5,Jun/09/'00,
5733,fdknight,965,Fly,5,Jul/23/'00,
170,davidmac,4387,To Have and Have Not,4,Jan/04/'04,
138,scott29,2691,Jaws 4 - The Revenge,1,Oct/12/'02,
641,kiljoi,45,World Is Not Enough,4,Dec/05/'99,
1654,artiste,696,Sweet November,2,Mar/10/'01,
654,goatius,1541,2010: The Year We Make Contact,3,Jul/30/'09,
1936,brendan2,3743,Autopsy,2,May/30/'09,
500,yzerman,57,Hollow Man,3,Aug/04/'00,
5703,millymac,1832,Benny & Joon,5,Feb/12/'00,
3051,catu11us,4983,Flesh Gordon - Collector's Edition,4,Jul/22/'03,
3163,tharris70,796,Open Water,1,Aug/31/'04,
10,phungus,95,Remember the Titans,4,Oct/06/'00,
614,naphtalia,2155,Mouse Hunt,4,Dec/28/'01,
5393,merey,1,Matrix,5,Oct/14/'00,
579,three_ster,1713,Benchwarmers,3,Aug/12/'06,
172,maceywuesthoff,3402,Dahmer,1,Sep/07/'02,
9163,ginger_1,249,Red Planet,3,Nov/12/'00,
3107,arson83,2279,Wicker Park,4,Sep/12/'04,
60,mcmaster,3223,Wal-Mart: The High Cost of Low Price,3,Jul/19/'06,
570,pattytherre,2393,Callanetics,4,Jul/30/'09,
587,susangranger,123,Nutty Professor II: The Klumps,2,Jul/25/'00,
4788,scorsesian,50,Stuart Little,3,Dec/21/'99,
138,scott29,575,Muse,1,Jun/24/'00,
549,bilbopooh,704,Charlie Brown Christmas,5,Jun/20/'00,
8899,jwalters24,1484,James and the Giant Peach,5,Mar/24/'00,
7112,tammie,3041,Eddie Izzard - Glorious,5,Apr/25/'01,
4145,perturber,171,Messenger: The Story of Joan of Arc,2,Nov/14/'99,
38,yogore,470,Beauty and the Beast,5,Oct/20/'02,
1294,ronboy,213,Star Wars,5,Dec/12/'00,
189,susidee34,3303,Prowler,2,Oct/14/'03,
3191,dark__knight,213,Star Wars,5,Mar/25/'00,
2852,movie_critic,2829,The Order,4,Sep/12/'03,
1212,gjacks,1877,Adventures in Babysitting,4,Feb/16/'00,
277,pkwbassguy,426,Blair Witch Project/Curse of the Blair Witch,4,May/31/'00,
575,dragonfire88,1592,Be Cool,4,Mar/29/'05,
3607,vonschiller,235,Spider-Man 2,4,Jul/07/'04,
6050,big_loser,14,Scary Movie,5,Jul/09/'00,
2138,zeus143,179,You've Got Mail,4,Jun/09/'01,
3552,brotherthor,5613,Dinotopia,1,Aug/08/'02,
8352,refined_edge,12,Fight Club,5,Jan/26/'00,
8087,scottarkin,254,Thin Red Line,1,Sep/08/'99,
3,jordango,150,Bridget Jones' Diary,5,Apr/16/'01,
2801,sussmanbern,8680,Legend of the Lone Ranger,1,May/29/'11,
537,jbrd,2695,Hellraiser III: Hell on Earth,2,Feb/21/'07,
2939,pach1908,1005,White Noise,2,Jan/08/'05,
581,george_chabot,3985,3:10 to Yuma,4,Mar/19/'05,
78,flamepillar,342,Incredibles,5,Apr/28/'05,
1413,truckturner,1720,Dog Soldiers,4,Sep/04/'11,
2351,metalluk,8349,Night of the Shooting Stars,4,Mar/25/'05,
5703,millymac,20,Galaxy Quest,3,May/07/'00,
8702,traydon,129,Final Fantasy: The Spirits Within,5,Nov/05/'01,
9688,goblinmarket,139,Ninth Gate,1,Jan/02/'01,
200,pmills1210,3870,Due Date,2,Dec/18/'10,
2738,fudge23,127,Life Is Beautiful,4,Jun/25/'00,
5703,millymac,72,Pitch Black,4,Feb/18/'00,
3209,lisaffire,431,Star Trek: Nemesis,4,Dec/14/'02,
19,aliventiasylum,2664,Star Trek: The Next Generation - Episodes 177 & 178,5,Mar/31/'07,
1294,ronboy,2242,Ghost and Mrs. Muir,5,Mar/30/'00,
1432,pippadaisy,3762,Sesame Street - Sing Yourself Silly!,4,Jun/25/'04,
5285,spraybottle,208,Halloween,5,Jul/06/'00,
564,cyndia,742,Scooby-Doo - The Movie,4,Jun/18/'02,
9904,graemeb,19,Scream 3,3,Feb/05/'00,
1900,williamjones,1581,Muriel's Wedding,4,Jul/04/'01,
6797,iarlin,452,Sound of Music,5,Oct/18/'99,
8761,giggles14227,196,Nurse Betty,4,May/28/'01,
4452,jenmnevada,338,Men In Black,4,Dec/15/'99,
2290,frwhiskey,218,Chocolat,5,May/27/'01,
1413,truckturner,7390,Times Square,1,May/10/'11,
8635,vorhees,52,Haunting,2,Dec/01/'99,
2498,stpezatcha,1054,Wayne's World,4,Jan/09/'00,
370,mike.holmes,4473,Soul Surfer,3,Apr/11/'11,
2880,tjmackey,176,Black Hawk Down,4,Jan/21/'02,
5245,blue91,399,Royal Tenenbaums,3,Jan/14/'02,
5023,sourgrrrrl,87,Planet of the Apes,2,Aug/02/'01,
575,dragonfire88,2607,Inside Man,4,Apr/01/'06,
15,macresarf1,1092,Chinatown,5,Apr/15/'00,
581,george_chabot,2173,Bodyguard,4,Jan/20/'09,
1607,brianwatkins,187,Mickey Blue Eyes,5,Jan/08/'00,
2331,skad13,2498,Hannah and Her Sisters,5,Jun/03/'00,
474,jeanniekerns,317,Blade,5,Jun/09/'01,
1177,msmorvay,4399,Disney's A Christmas Carol,3,Nov/21/'09,
329,gun_shy,1670,What About Bob?,4,Oct/22/'00,
295,ynmaeven,4088,Seven Year Itch,5,Jun/10/'00,
7460,thladyblue,307,Dick,3,Jan/15/'00,
6552,socnorb777,182,Down to You,1,Oct/24/'00,
839,michelle7898,189,Lion King,5,Mar/21/'07,
8058,beckstar,2324,Delicatessen,5,Apr/17/'01,
6734,strategery,67,Jurassic Park III,3,Jul/24/'01,
3290,jbsassypants,4864,Catch That Kid,2,Feb/17/'04,
572,chelledun,6392,VeggieTales - Sheerluck Holmes and the Golden Ruler,4,Jul/17/'06,
8141,lieutpage,2236,Man Who Knew Too Little,5,May/13/'00,
2939,pach1908,319,Small Time Crooks,1,May/21/'00,
19,aliventiasylum,5879,Doctor Who - The Ribos Operation,4,May/26/'07,
393,jeff_wilder78,121,Princess Bride,5,Dec/03/'03,
579,three_ster,1006,Sweetest Thing,3,Mar/16/'08,
579,three_ster,1317,Woodsman,1,May/24/'05,
365,briankoller,2142,People Vs. Larry Flynt,5,Sep/22/'99,
7133,onabreak2,40,Titanic,5,Mar/12/'00,
32,carl_lazarevic,376,Nightmare Before Christmas,5,Nov/27/'04,
641,kiljoi,4,Blair Witch Project,3,Jan/04/'00,
1426,elvisdo,8791,Batman: The Animated Series - Vol. 2,5,Aug/01/'05,
381,theunknown285,2,Sixth Sense,5,Jun/06/'00,
581,george_chabot,7823,Point Blank,5,Aug/05/'01,
248,robgo1,96,Battlefield Earth,2,May/17/'00,
356,rosier123,69,Saving Private Ryan,5,Jan/07/'01,
1419,jeremy1456,1374,National Lampoon's Vacation,5,Aug/04/'07,
6670,wahoo1975,79,Road Trip,4,Aug/15/'00,
2360,kirbylee,7299,Trapped Ashes,1,Jul/26/'08,
2801,sussmanbern,3057,2012,4,Jul/18/'10,
2315,deeblackthorne,1977,Castle in the Sky,3,Jun/11/'03,
2345,updateghost,189,Lion King,5,Aug/12/'04,
5813,jbauguss,1002,Total Recall,4,Mar/08/'00,
401,lambchops,480,Fantastic Four,3,Jul/18/'05,
5493,researchellie,486,VeggieTales - Madame Blueberry: A Lesson in Thankfulness,5,Feb/22/'01,
2345,updateghost,2029,Bringing Up Baby,5,May/26/'08,
3394,psiqueue,261,Christmas Story,5,Dec/28/'00,
612,talyseon,583,Star Trek: First Contact,5,Apr/25/'10,
8270,evansec,307,Dick,5,Apr/20/'00,
2356,vinman142,1911,Freddy's Dead: The Final Nightmare,3,Mar/19/'03,
1911,tommy_lop,2567,Bolt,4,May/03/'11,
164,paulsavage,9975,Auschwitz: Inside the Nazi State,5,Mar/16/'06,
2906,erikmovieman,157,Jay and Silent Bob Strike Back,4,Aug/23/'01,
612,talyseon,5388,Thirst,5,Jun/13/'10,
4327,mickeymoose15,503,Aviator,4,Jan/15/'05,
487,carstairs38,2187,Return to Never Land,3,Dec/31/'09,
2367,netdanzr,329,Resident Evil,3,Mar/16/'02,
4853,korova,8143,Henry V,3,May/30/'01,
3102,anandks007,500,Count of Monte Cristo,4,Oct/13/'10,
8675,stardom08,2386,Stealth,3,Jun/22/'08,
5563,moonmoods_52,191,As Good as It Gets,5,Nov/26/'99,
581,george_chabot,658,Heat,4,Apr/15/'00,
7140,caitoedie,1241,Blue's Clues - Blue's Birthday,5,Dec/21/'99,
2360,kirbylee,909,Vampires,5,Aug/30/'03,
7562,jamesmcook,1208,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,3,Mar/11/'07,
2087,moviebodega,45,World Is Not Enough,3,Jan/11/'00,
7412,tanta07,607,How to Lose a Guy in 10 Days,2,Feb/23/'03,
9484,jims_wife,3607,Wizard of Oz,5,Feb/02/'00,
2560,garyd,51,Runaway Bride,3,Mar/17/'01,
187,2004-01-01,90,Shanghai Noon,3,Oct/17/'00,
200,pmills1210,862,Hearts in Atlantis,3,Oct/03/'01,
2451,conter7,266,Usual Suspects,5,Sep/26/'00,
6828,jericho,165,Blue Streak,4,Oct/01/'99,
4487,dancingpotato,792,Rain Man,5,Oct/01/'01,
8797,baboonvideo,980,Osmosis Jones,3,Jan/29/'02,
1900,williamjones,1086,Hoosiers,3,Aug/19/'09,
9221,augdawg,604,Red Dragon,5,Oct/07/'02,
2056,parislemon,364,Dark City,5,Jun/25/'01,
2351,metalluk,8340,Saturday Night & Sunday Morning,4,Jul/03/'05,
2008,chicknyell,182,Down to You,3,Jan/21/'00,
9826,nick_charles,51,Runaway Bride,3,Jan/29/'00,
4813,lawcomic,16,Patriot,4,Jul/27/'00,
654,goatius,10,X-Men,4,Sep/16/'00,
2805,mrbrown,2792,Malcolm X,5,Jul/03/'00,
1841,linda1527,15,Talented Mr. Ripley,5,Jan/15/'00,
10,phungus,5715,Cube Zero,4,Oct/29/'06,
1057,zeecee,2015,Inconvenient Truth,4,May/31/'06,
164,paulsavage,9981,Punishment Park,1,Jul/02/'08,
5465,urinoman,173,Requiem for a Dream,4,Jul/08/'01,
2520,brim,162,Inspector Gadget,4,Dec/15/'99,
2188,carrathon,3884,Funny Thing Happened on the Way to the Forum,4,Jul/28/'02,
393,jeff_wilder78,450,Mystic River,5,Nov/01/'03,
138,scott29,8193,Dreamscape,4,Mar/27/'03,
370,mike.holmes,96,Battlefield Earth,1,Jan/31/'01,
1413,truckturner,6317,Final Destination,3,Jul/13/'10,
1985,jsommersby,7035,Mimic 2,1,Jul/12/'10,
365,briankoller,310,Back to the Future,5,Oct/30/'01,
2261,goldentoe,2426,Night of the Comet,4,Apr/29/'12,
4309,wbdbaj,434,About a Boy,4,Jan/17/'03,
1241,leann22,1,Matrix,4,Jan/10/'00,
194,telynor,421,Collateral,3,Feb/22/'05,
1946,pavel21,402,Harry Potter and the Goblet of Fire,3,Nov/21/'05,
2331,skad13,735,Santa Clause,4,Jul/30/'00,
6552,socnorb777,121,Princess Bride,4,Mar/29/'02,
571,shopaholic_man,3452,Stanley Donen's Bedazzled,3,Mar/28/'11,
1586,sadgit,754,Manhunter,5,Apr/22/'03,
2358,garethvk,1655,The Rundown,4,Sep/25/'03,
7585,brickhaus,57,Hollow Man,1,Dec/12/'00,
8922,sunderwood,142,Emperor's New Groove,4,Jan/07/'01,
5721,halabuda,2322,Broken Arrow,4,May/20/'00,
2939,pach1908,54,End of Days,3,May/10/'00,
1102,badbonz0007,4556,Reno 911!: Miami,1,Sep/11/'08,
2331,skad13,325,Empire Strikes Back,5,May/24/'05,
2341,videodude,1359,Session 9,4,Feb/24/'05,
6604,ecn71270,8603,Soldier Blue,4,Oct/27/'01,
549,bilbopooh,1648,Meet the Robinsons,5,Jan/26/'10,
8634,ianwatt,2715,Celebration,4,Oct/06/'99,
6584,pablo_1982,29,Deep Blue Sea,3,Jun/21/'00,
3129,voidprime,7388,Universal Soldier: Regeneration,3,Jul/08/'10,
365,briankoller,6194,Brainstorm,4,Mar/09/'00,
612,talyseon,3175,My Bloody Valentine,4,Jan/15/'09,
8647,jnmadrigal,379,Mulan,4,May/08/'00,
893,candice923,9,Mission: Impossible II,2,May/27/'00,
1587,chad9976,592,State and Main,4,Jan/25/'04,
82,mrsnormanmaine,8469,Christina's House,2,Nov/13/'02,
9201,mikehussey,87,Planet of the Apes,4,Aug/12/'01,
223,terranempire,87,Planet of the Apes,1,Sep/06/'01,
3285,pakkiemal,15,Talented Mr. Ripley,1,Oct/05/'00,
365,briankoller,151,Drop Dead Gorgeous,2,Jul/24/'99,
5595,mokeygal,2690,Only You,4,Dec/09/'99,
575,dragonfire88,5512,Dragnet,4,Sep/18/'08,
48,grouch,118,Run Lola Run,4,Jan/16/'00,
3001,stargull,2295,Corruptor,4,May/15/'01,
150,trphilip,229,What Dreams May Come,4,Jul/31/'01,
187,2004-01-01,1181,Midnight in the Garden of Good and Evil,5,Oct/23/'00,
8388,kalujack,41,Gone in 60 Seconds,4,Jun/07/'00,
2188,carrathon,665,Kill Bill Vol. 1,3,Jul/10/'06,
4629,astidham,240,Cats & Dogs,4,Jul/04/'01,
1520,weirdo_87,5841,F For Fake,5,Jul/25/'05,
166,desslok,2621,Death Proof,2,Mar/10/'08,
491,monnie1976,7151,Crazy Eights,2,Jan/11/'09,
772,wenke1,734,Land Before Time,5,May/21/'00,
2188,carrathon,211,Clerks,5,Dec/09/'07,
614,naphtalia,669,Spaceballs,1,Mar/28/'02,
8310,rebelgrrl,611,SLC Punk!,4,Mar/26/'00,
549,bilbopooh,985,Along Came Polly,3,Dec/31/'06,
4273,johnnathan30,79,Road Trip,5,Jul/13/'03,
5724,lady_pythia,660,Payback,2,Jan/24/'00,
1481,davodd,1159,"Chronicles of Narnia: The Lion, The Witch, and the Wardrobe",2,Apr/09/'08,
7460,thladyblue,19,Scream 3,4,Feb/06/'00,
114,bryan_carey,66,Hurricane,5,Feb/10/'05,
38,yogore,2689,Great Dictator,4,Sep/19/'03,
5285,spraybottle,54,End of Days,1,Jan/01/'00,
2804,m.s.,394,Casablanca,5,Jul/23/'99,
2286,jackiechad,6991,Sisters of Death,3,May/13/'11,
575,dragonfire88,3536,Barbarella,3,Jun/13/'09,
9134,ajlreviews,472,We Were Soldiers,5,Apr/28/'02,
9304,grimace98,1862,Fatal Attraction,2,May/29/'01,
1936,brendan2,216,Breakfast Club,5,Jan/04/'10,
581,george_chabot,5961,One Million Years B.C.,2,Apr/26/'05,
1593,ninput,1908,Paths of Glory,5,Mar/22/'05,
2354,mike_bracken,3400,Serpent and the Rainbow,3,Apr/08/'00,
7462,itztommy,152,Boiler Room,5,Feb/25/'00,
4343,mark_dujsik,237,America's Sweethearts,3,Dec/03/'01,
7473,kwee,4257,Chopper Chicks In Zombietown,3,Apr/26/'00,
1985,jsommersby,2645,"Silent Night, Deadly Night",4,Dec/25/'08,
2906,erikmovieman,31,Being John Malkovich,3,Jun/07/'00,
1005,radioguy,727,Timecode,4,Oct/18/'00,
4823,patach,4129,Freaked,4,Sep/17/'00,
9180,bmi11er,28,Any Given Sunday,4,Dec/21/'99,
2939,pach1908,94,Traffic,4,Jan/05/'01,
268,mtuairau,2049,Reign Over Me,4,May/10/'08,
1985,jsommersby,1472,Fear Dot Com,3,Aug/15/'08,
9890,movie_brian,524,Spy Game,4,Jan/05/'02,
194,telynor,1416,21 Grams,4,Apr/29/'04,
6785,anjum_naweed,1412,First Blood,4,Aug/30/'01,
1549,heidifromoz,1562,Magdalene Sisters,5,May/11/'03,
620,dramastef,4434,Bear Snores On...and more Stories to Celebrate the Season,5,Sep/02/'04,
1593,ninput,931,Kingdom of Heaven,5,May/08/'05,
581,george_chabot,3019,Jesus of Nazareth,5,May/19/'00,
167,firstcontact21,303,Pleasantville,5,Mar/01/'01,
1490,mongkut,2437,Mr. Bean's Holiday,2,Sep/11/'07,
612,talyseon,2606,Water for Elephants,4,Apr/22/'11,
7873,dbacksfan4life,26,Unbreakable,5,Nov/27/'00,
1387,imagine_stars,1402,Premonition,1,Mar/17/'07,
8383,jlemin79,384,Bowling for Columbine,5,Mar/21/'04,
166,desslok,8738,Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies,1,Oct/26/'07,
162,snakeayez,152,Boiler Room,4,Jul/23/'00,
9539,critical_bunny,22,Dogma,5,Feb/01/'00,
2957,jackfoley,67,Jurassic Park III,2,Aug/17/'01,
162,snakeayez,544,Joy Ride,4,Apr/21/'02,
48,grouch,1235,Frankenstein,4,Oct/14/'99,
502,underdawg,4187,Chappelle's Show - Season 1 Uncensored,4,Jul/31/'05,
5231,jmaslinisahack,959,Holy Smoke!,3,Jan/19/'03,
3151,jenscookie,7189,Frosty's Winter Wonderland/Twas The Night Before Christmas,3,Dec/05/'00,
1775,a_r_egerton,535,Star Trek,5,May/24/'09,
581,george_chabot,987,Manchurian Candidate,3,Oct/23/'01,
19,aliventiasylum,5116,Star Trek - Episode 15,2,Jan/26/'08,
8678,rallynow,6627,In the Shadow of the Moon,5,Feb/16/'08,
2354,mike_bracken,2656,Dario Argento's Tenebre,5,Jan/17/'00,
3054,luigib,524,Spy Game,3,Nov/25/'01,
575,dragonfire88,5185,River Wild,3,Aug/14/'10,
1406,pyfr,6383,Penny Dreadful,3,Jun/21/'08,
9770,mommytokrysta,2,Sixth Sense,5,Mar/24/'00,
2588,craftswoman,2654,Birth,5,Feb/07/'06,
740,willbradbury,338,Men In Black,5,Jan/26/'00,
1633,e_burrell,55,Frequency,4,May/03/'00,
380,lemon_lime,90,Shanghai Noon,3,May/28/'00,
2286,jackiechad,2234,Nosferatu,4,May/03/'10,
9601,dr__evil,537,Sum of All Fears,3,Jun/19/'02,
579,three_ster,863,Munich,5,Jan/09/'06,
23,jiggyjay,1111,True Romance,4,Oct/16/'04,
1293,ar_c,1339,Annie,1,Sep/27/'00,
41,drdevience,954,Rosemary's Baby,5,Jun/01/'03,
581,george_chabot,6414,Enforcer,2,Sep/02/'01,
1490,mongkut,2504,Flushed Away,4,Nov/09/'06,
1413,truckturner,4896,Crank: High Voltage,4,Apr/12/'10,
1447,jdhauer,7184,Bear in the Big Blue House - Tidy Time With Bear,3,Dec/16/'06,
579,three_ster,327,Face/Off,5,Jan/14/'05,
8115,infielderx,53,Deuce Bigalow: Male Gigolo,2,Sep/05/'00,
8115,infielderx,2344,Top Secret!,5,Apr/05/'00,
575,dragonfire88,5207,Tales from the Crypt - The Complete First Season,4,Jul/29/'09,
205,jankp,4146,Eating Raoul,2,Jan/02/'05,
134,artbyjude,3438,Bishop's Wife,4,Jun/13/'01,
5411,gaeliclady,370,Dr. Dolittle 2,1,Aug/04/'01,
2805,mrbrown,2318,Desperate Measures,1,Feb/13/'00,
2341,videodude,978,Ring Two,3,Mar/28/'05,
3319,rfr,27,"Crouching Tiger, Hidden Dragon",5,Jan/03/'01,
397,andaryl,3322,Innocents,5,Sep/18/'08,
913,roheblius,2963,WWF - King of the Ring '98,3,Jan/17/'05,
2905,xiibaro,252,Next Best Thing,2,Apr/06/'00,
92,joecooper,9382,Idiot Box,5,Mar/13/'02,
8731,jander01,115,Shaft,3,Jun/02/'00,
7895,flutterby77,3,Green Mile,5,Dec/30/'00,
7545,bonky,35,Meet the Parents,4,Oct/30/'00,
10,phungus,1941,American Dreamz,2,Oct/29/'06,
542,thevoid99,5196,Under the Sand,4,May/20/'04,
3548,kuuleimomi,4707,Burnt by the Sun,4,Dec/19/'01,
581,george_chabot,6102,Final Analysis,2,May/06/'07,
5821,hamilton62,47,Charlie's Angels,3,Nov/23/'00,
82,mrsnormanmaine,519,Die Hard,5,Mar/19/'02,
2942,motherwestwind,97,10 Things I Hate About You,3,Jan/15/'00,
188,bwyckoff1,6098,Shirley Valentine,5,Jan/24/'02,
149,mattjoe,275,Terminator 2: Judgment Day,5,May/30/'00,
501,beastiegirl,3021,Visitors,5,Jun/07/'00,
191,d_fienberg,384,Bowling for Columbine,4,Oct/19/'02,
1169,halfsweet,915,Love Letter,3,Dec/26/'99,
538,gaelkm,8649,California Suite,4,Apr/14/'08,
8001,yeldarb,5539,Jade,3,Dec/30/'99,
614,naphtalia,2685,Merlin,3,May/27/'01,
2807,xxxxer,3907,King Kong Vs. Godzilla,3,Feb/06/'02,
5257,systemdwn,633,Joe Dirt,2,Apr/22/'01,
1427,t13monkeys,2117,Rendition,5,Aug/09/'08,
5235,cdsouter,2262,Moonlight Mile,4,Oct/04/'02,
413,fuche_bu,9127,George Carlin - You are all Diseased,4,Apr/08/'07,
77,hawgwyld,1576,Jerry Springer - The Best of Jerry Springer,3,Nov/22/'00,
2020,elmoebeesn,227,The Matrix: Reloaded,2,Jun/02/'03,
2974,penguin22,2097,"It's a Mad, Mad, Mad, Mad World",5,Sep/20/'00,
